article_stock_id,article_id,stock_code,published_at,title,description,body_head,url,suggested_event_id,gold_event_id,label_status,label_note,reference_set_type,evaluation_eligible,qa_reason,qa_warning,event_size,event_start_at,event_end_at,split_unit_id,split_unit_size,split_unit_eligible_size,split_unit_event_count,split_unit_article_count,split_unit_start_at,split_unit_end_at
297:000660,297,000660,2026-07-19T05:05:00+00:00,코스닥도 반도체 장세?…시총 톱100에 반도체주 1년새 88%↑,전 세계적으로 인공지능(AI)과 반도체 붐이 이어지면서 코스닥 시가총액 상위권에도 반도체 종목이 대거 편입된 가운데 삼성전자와 SK하이닉스 등 국내 대형 반도체주가 하락할 때는 두 시장이 함께 흔들리지만...,"작년 7월말 17개→이달 32개…제약·의료장비 기업수는 '제자리' 올해 4거래일중 하루꼴로 '코스피 상승·코스닥 하락' 비대칭 흐름 코스피가 다시 7,000선을 내어준 16일 서울 중구 하나은행 딜링룸 현황판에 코스피·코스닥 종가 및 원/달러 환율이 표시돼있다. 이날 코스피는 463.81포인트 내린 6,820.60, 코스닥지수는 전장보다 37.59포인트(4",https://imaeil.com/page/view/2026071912224217660,000660_evt_192,000660_gold_028,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,3,2026-07-17T22:15:00+00:00,2026-07-19T05:05:00+00:00,SU_cb89424c50,6,6,2,3,2026-07-17T22:15:00+00:00,2026-07-19T05:05:00+00:00
1740:000660,1740,000660,2026-07-17T23:16:00+00:00,뉴욕증시 일제히 하락…AI 반도체 차익실현에 나스닥 1.4%↓ - 이비엔(EBN)뉴스센터,반면 SK하이닉스 미국주식예탁증서(ADR)는 1.13% 상승하며 차별화된 흐름을 보였다. 넷플릭스는 전날 실적 발표에서 3분기 실적 가이던스가 시장 기대치를 밑돌면서 이날 7.26% 급락했다. 시장에서는 AI 반도체 업종을...,뉴욕증시=연합뉴스 뉴욕증시가 인공지능(AI) 반도체 종목을 중심으로 한 차익실현 매물이 쏟아지며 일제히 하락했다. AI 투자 확대에 따른 수익성 우려와 중국 AI 기업의 추격이 맞물리면서 기술주 전반의 투자심리를 위축시켰다. 17일(현지시간) 뉴욕증시에서 다우존스30 산업평균지수는 전 거래일보다 406.55포인트(0.77%) 내린 5만2146.42에 거래를,https://ebn.co.kr/news/articleView.html?idxno=1716815,000660_evt_223,000660_gold_019,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,10,2026-07-17T06:10:00+00:00,2026-07-18T02:36:00+00:00,SU_67a6f5d922,10,10,1,10,2026-07-17T06:10:00+00:00,2026-07-18T02:36:00+00:00
1703:000660,1703,000660,2026-07-18T00:48:00+00:00,"뉴욕증시, 반도체 차익실현에 하락…나스닥 1.4%↓",반면 SK하이닉스 미국주식예탁증서(ADR)는 1.13% 상승하며 차별화된 흐름을 보였다. 넷플릭스는 전날 발표한 3분기 실적 가이던스가 시장 기대치를 밑돌면서 이날 7.26% 급락했다. 시장에서는 최근 이어진 AI 반도체...,"뉴욕증시, 반도체 차익실현에 하락…나스닥 1.4%↓ 금융·증권 입력 2026-07-18 09:47:16 수정 2026-07-18 09:47:16 이지영 기자 0개 [서울경제TV=이지영기자] 인공지능(AI) 반도체주를 중심으로 차익실현 매물이 쏟아지면서 뉴욕증시가 일제히 하락했다. 최근 증시를 이끌었던 AI 투자 열기에 대한 기대가 다소 식으면서 주요 반도체",https://sentv.co.kr/article/view/sentv202607180003,000660_evt_223,000660_gold_019,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,10,2026-07-17T06:10:00+00:00,2026-07-18T02:36:00+00:00,SU_67a6f5d922,10,10,1,10,2026-07-17T06:10:00+00:00,2026-07-18T02:36:00+00:00
1668:000660,1668,000660,2026-07-18T02:36:00+00:00,뉴욕증시 하락 마감…AI 반도체 차익실현에 나스닥 1.4%↓,반면 SK하이닉스 미국주식예탁증서(ADR)는 1.13% 상승하며 반등에 성공했다. 넷플릭스는 전날 발표한 3분기 실적 전망(가이던스)이 시장 기대치를 밑돌면서 이날 7.26% 급락했다. 시장에서는 2분기 증시 상승을...,"엔비디아 약세 속 SK하이닉스 ADR 1.13% 상승 인공지능(AI) 관련 반도체 종목을 중심으로 차익실현 매물이 이어지면서 17일(현지시간) 뉴욕증시가 일제히 하락 마감했다. 이날 다우존스30 산업평균지수는 전장보다 406.55포인트(0.77%) 내린 5만2,146.42에 거래를 마쳤다. 스탠더드앤드푸어스(S&P)500지수는 76.08포인트(1.01%)",https://jeonmae.co.kr/news/articleView.html?idxno=1275422,000660_evt_223,000660_gold_019,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,10,2026-07-17T06:10:00+00:00,2026-07-18T02:36:00+00:00,SU_67a6f5d922,10,10,1,10,2026-07-17T06:10:00+00:00,2026-07-18T02:36:00+00:00
724:000660,724,000660,2026-07-18T02:00:00+00:00,"연기금, 간만에 2주 연속 순매수…급락장서 담은 종목은","이어 LG이노텍(-606억 원), 현대차 (-391억 원), 현대로템(-339억 원), 삼성생명(-278억 원), KB금융(-210억 원), 한화오션(-204억 원) 등을 순매도했다. 파라다이스와 롯데관광개발 등 일부 레저주에 대한 차익실현도 이어졌다....",연기금이 2주 연속으로 유가증권시장에서 반도체주를 중심으로 매수 우위를 이어갔다. 코스피가 7000선 아래로 내려오는 등 급락 국면으로 진입한 이후 국민연금의 리밸런싱(자산 재배분) 매도 압력이 완화된 영향으로 풀이된다. 18일 한국거래소에 따르면 연기금 등은 이번 주(13~16일) 유가증권시장에서 1007억 원어치를 순매수하며 지난주(88억 원)에 이어,https://sedaily.com/article/20068916?ref=naver,000660_evt_277,000660_gold_029,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-18T02:00:00+00:00,2026-07-18T07:00:00+00:00,SU_ad4ff6af17,4,4,2,2,2026-07-18T02:00:00+00:00,2026-07-18T07:00:00+00:00
667:000660,667,000660,2026-07-18T07:00:00+00:00,"연기금, 간만에 2주 연속 순매수&hellip;급락장서 저가매수한 &#039;이 종목&#039;","이어 LG이노텍(606억원), 현대차 (391억원), 현대로템(339억원), 삼성생명(278억원), KB금융(210억원), 한화오션(204억원) 등을 순매도했다. 파라다이스와 롯데관광개발 등 일부 레저주에 대해서도 차익실현에 나섰다. 직전...",[이코노미스트 박재우 기자] 연기금이 두 달 넘게 이어온 순매도 기조를 멈추고 2주 연속 유가증권시장에서 순매수에 나섰다. 코스피가 7000선 아래로 밀리는 등 급락장을 연출하자 반도체 대형주를 중심으로 저가 매수에 나선 것으로 풀이된다. 시장에서는 국민연금의 리밸런싱(자산 재배분) 부담이 완화된 영향이라는 분석이 나온다. 18일 한국거래소에 따르면 연기금,https://economist.co.kr/article/view/ecn202607180013,000660_evt_277,000660_gold_029,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-18T02:00:00+00:00,2026-07-18T07:00:00+00:00,SU_ad4ff6af17,4,4,2,2,2026-07-18T02:00:00+00:00,2026-07-18T07:00:00+00:00
1669:000660,1669,000660,2026-07-18T02:36:00+00:00,‘이천 휴먼빌 클래스원’ 견본주택 오픈 후 호갱노노 4500여 명 검색 중,"SK하이닉스 이천캠퍼스까지 차량으로 약 15분이면 이동이 가능하며, 이천에는 반도체 R&D 단지도 조성될 예정이다. 이마트, 롯데마트, 경기도의료원 이천병원 등 대형 생활·의료시설과 시청, 법원 등 행정·문화시설이...","‘이천 휴먼빌 클래스원’이 프롭테크 플랫폼 ‘호갱노노’에서 금일 기준으로 4,500명 이상이 단지 정보를 실시간으로 검색하고 있는 것으로 나타났다. 온라인 커뮤니티 등에서도 “5억 원대 합리적인 분양가가 매력적이다”, “반도체 배후 주거지로서의 직주근접과 학군 등 입지 조건이 우수하다”는 등 반응이 꾸준히 이어지고 있다. 이천 휴먼빌 클래스원은 지하 2층~",https://rcast.co.kr/news/articleView.html?idxno=31287,000660_evt_287,000660_gold_030,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-18T02:36:00+00:00,2026-07-19T05:24:00+00:00,SU_c011ddcf11,2,2,1,2,2026-07-18T02:36:00+00:00,2026-07-19T05:24:00+00:00
1271:000660,1271,000660,2026-07-19T05:24:00+00:00,"'이천 휴먼빌 클래스원' 견본주택 오픈 후 호갱노노 실시간 1위… 방문자 4,500명 몰려","SK하이닉스 이천캠퍼스까지 차량으로 약 15분이면 이동이 가능하며, 향후 이천 내에 조성될 반도체 R&D 단지와의 연계성까지 고려하면 반도체 배후 주거지로서의 입지는 더욱 탄탄해질 전망이다. 생활 인프라와 교통...",일신건영이 경기도 이천시 갈산동 일원에 선보이는 '이천 휴먼빌 클래스원' 견본주택에 예비 청약자들의 몰리며 분양 열기를 이어가고 있다. 견본주택 오픈 후 주말 현장 분위기는 개관 첫날부터 이어진 높은 기대감을 그대로 반영하고 있다. '이천 휴먼빌 클래스원'은 뜨거운 관심 속에 프롭테크 플랫폼 '호갱노노'에서 실시간 인기 아파트 순위 1위에 오르며 화제를 모,http://ikld.kr/news/articleView.html?idxno=337759,000660_evt_287,000660_gold_030,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-18T02:36:00+00:00,2026-07-19T05:24:00+00:00,SU_c011ddcf11,2,2,1,2,2026-07-18T02:36:00+00:00,2026-07-19T05:24:00+00:00
703:000660,703,000660,2026-07-18T03:05:00+00:00,"최태원 대한상의 회장 ""십시일반 힘 모으면 사회 바꾸는 원동력 될 것""","최 회장은 대담에서 SK하이닉스 의 주가와 관련한 질의가 나오자 ""주가는 현상을 그대로 반영하지 않는다""며 ""기업에 대한 기대가 높아지면 올라가고, 조금 아닌 것 같으면 확 떨어지기도 한다""고 말했다. 이어 ""지금...",[제주=뉴시스] 우장호 기자 = 최태원 대한상공회의소 회장이 15일 오후 제주 서귀포시 신라호텔에서 열린 '제49회 대한상의 제주포럼'에서 개회사를 하고 있다. 2026.07.15. [email protected] [서울=뉴시스] 김정관 산업통상부 장관과 최태원 대한상공회의소 회장이 16일 제주 신라호텔에서 열린 제49회 대한상의 제주포럼에서 농·귀촌 청년,https://newsis.com/view/NISX20260717_0003713149,000660_evt_295,000660_gold_031,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-18T03:05:00+00:00,2026-07-18T06:54:00+00:00,SU_3cd2a329d0,2,2,1,2,2026-07-18T03:05:00+00:00,2026-07-18T06:54:00+00:00
670:000660,670,000660,2026-07-18T06:54:00+00:00,"최태원 대한상의 회장 ""십시일반 힘 모으면 사회 바꿀 것""…제주포럼 성료","지난 15일부터 제주 서귀포시 신라호텔에서 열린 이번 포럼에는 최태원 대한상의 회장을 비롯해 삼성, SK, 현대차 , LG 등 국내 주요 대기업 및 중소기업 최고경영자(CEO) 500여 명이 참석해 한국 경제의 생존 전략을 모색했다....","최태원 대한상의 회장 ""십시일반 힘 모으면 사회 바꿀 것""…제주포럼 성료 수정 2026-07-18 15:52:10 입력 2026-07-18 15:52:24 조우현 기자 | sweetwork@mediapen.com 3박 4일간 국내 CEO 500여명 집결…AI 패권 전쟁 속 '지능 수출' 해법 제시 최태원 ""내년엔 다른 분이 진행… 기업 목적은 사회에 행복",https://mediapen.com/news/view/1110832,000660_evt_295,000660_gold_031,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-18T03:05:00+00:00,2026-07-18T06:54:00+00:00,SU_3cd2a329d0,2,2,1,2,2026-07-18T03:05:00+00:00,2026-07-18T06:54:00+00:00
1586:000660,1586,000660,2026-07-18T20:51:00+00:00,이달 원화 절상률 주요국 1위…원/엔 1년8개월 만에 최저 | 연합뉴스,"SK하이닉스 ADR 효과로 달러 대비 4.27%↑…1,480원선 깨져 엔화 약세 동조도 깨져…연내 1,300원대 전망도 나와 1,560원대로 올랐던 환율이 이달 들어 1,470원대까지 빠르게 내려오면서 달러 대비 원화 절상률이 주요국...","임지우 기자 구독 구독중 이전 다음 SK하이닉스 ADR 효과로 달러 대비 4.27%↑…1,480원선 깨져 엔화 약세 동조도 깨져…연내 1,300원대 전망도 나와 이미지 확대 24시 서울환시, 제헌절 휴일도 평일처럼 거래 가능 (서울=연합뉴스) 김주형 기자 = 24시간 개장을 시작한 서울 외환시장이 체제 변환 이후 첫 공휴일을 맞은 17일 서울 중구 하나은행",https://yna.co.kr/view/AKR20260718018300002?input=1195m,000660_evt_367,000660_gold_032,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-18T20:51:00+00:00,2026-07-19T04:17:00+00:00,SU_5e6fb853c6,2,2,1,2,2026-07-18T20:51:00+00:00,2026-07-19T04:17:00+00:00
1326:000660,1326,000660,2026-07-19T04:17:00+00:00,원화 절상률 주요국 1위…원·엔 1년8개월래 최저,"SK하이닉스 의 미국주식예탁증서 상장 자금 유입 기대와 수출기업의 달러 매도, 한국은행의 기준금리 인상 등이 원화 강세를 이끌었습니다. 엔화 약세 속에서도 원화가 강세를 보이면서 원·엔 재정환율은 100엔당...","브라우저가 video 태그를 지원하지 않습니다. 죄송하지만 다른 브라우저를 사용하여 주십시오. 브라우저가 오디오 태그를 지원하지 않습니다. 닫기 이번 달 원화 가치 상승률이 주요국 통화 가운데 가장 높은 것으로 나타났습니다. 오늘(19일) 서울외환시장에 따르면 지난 17일 원·달러 환율은 주간 거래 종가 기준 1,478.5원으로, 지난달 말보다 70원 넘게",http://yonhapnewstv.co.kr/news/MYH20260719131629ucw,000660_evt_367,000660_gold_032,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-18T20:51:00+00:00,2026-07-19T04:17:00+00:00,SU_5e6fb853c6,2,2,1,2,2026-07-18T20:51:00+00:00,2026-07-19T04:17:00+00:00
1575:000660,1575,000660,2026-07-18T21:03:00+00:00,"SK하이닉스 ADR, 美반도체 약세에도 본주 대비 '25% 프리미엄' | 연합뉴스","마이크론·샌디스크·엔비디아 일제 하락에도 반등해 상승마감 ""프리미엄 25% 넘으면 본주 매수세 유입""…국내증시 버팀목 기대 나스닥에 입성한 SK하이닉스 주식예탁증서(ADR)에 매겨진 '역(逆) 김치 프리미엄'이...","황철환 기자 구독 구독중 이전 다음 마이크론·샌디스크·엔비디아 일제 하락에도 반등해 상승마감 ""프리미엄 25% 넘으면 본주 매수세 유입""…국내증시 버팀목 기대 이미지 확대 SK하이닉스 로고 [로이터 연합뉴스 자료사진. 재판매 및 DB 금지] (서울=연합뉴스) 황철환 기자 = 나스닥에 입성한 SK하이닉스 주식예탁증서(ADR)에 매겨진 '역(逆) 김치 프리미엄",https://yna.co.kr/view/AKR20260717057600008?input=1195m,000660_evt_378,000660_gold_033,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,3,2026-07-18T21:03:00+00:00,2026-07-19T02:37:00+00:00,SU_3a6676da29,3,3,1,3,2026-07-18T21:03:00+00:00,2026-07-19T02:37:00+00:00
1516:000660,1516,000660,2026-07-19T00:04:00+00:00,"SK하이닉스 ADR, 미 반도체 약세에도 본주 대비 ’25% 프리미엄’",나스닥에 입성한 SK하이닉스 주식예탁증서(ADR)에 매겨진 '역 김치 프리미엄'이 미국 주요 반도체 기업 주가가 일제히 하락하는 와중에도 25% 가까운 수준을 유지해 눈길을 끌고 있습니다. 오늘(19일)...,"SK하이닉스 ADR 상장식 참석한 최태원 SK 회장 (뉴욕=연합뉴스) 김연숙 특파원 = SK하이닉스가 10일(현지시간) 미국주식예탁증서(ADR) 상장을 통해 미국 나스닥 시장에 입성했다. SK하이닉스는 이날 오전 뉴욕 타임스스퀘어에 위치한 나스닥 마켓사이트에서 ADR 상장 기념 '오프닝벨' 행사를 열었다. 행사에는 최태원 SK그룹 회장, 최재원 수석부회장,",http://yonhapnewstv.co.kr/news/AKR202607190904065KT,000660_evt_378,000660_gold_033,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,3,2026-07-18T21:03:00+00:00,2026-07-19T02:37:00+00:00,SU_3a6676da29,3,3,1,3,2026-07-18T21:03:00+00:00,2026-07-19T02:37:00+00:00
1416:000660,1416,000660,2026-07-19T02:37:00+00:00,美반도체 약세에도 SK하이닉스 ADR '25% 프리미엄',나스닥에 입성한 SK하이닉스 주식예탁증서(ADR)가 본주 대비 25% 프리미엄을 유지하고 있는 것으로 나타났다. 19일 금융업계에 따르면 SK하이닉스 미국예탁주식(ADS)은 지난 17일 전장보다 1.13% 오른 154.03달러로...,SK하이닉스가 나스닥 ADR 거래를 개시한 10일(현지시간) 뉴욕 타임스스퀘어 전광판에 SK하이닉스의 ADR 거래 개시 기념 브랜드 캠페인 영상이 재생되고 있다. 연합뉴스나스닥에 입성한 SK하이닉스 주식예탁증서(ADR)가 본주 대비 25% 프리미엄을 유지하고 있는 것으로 나타났다. 19일 금융업계에 따르면 SK하이닉스 미국예탁주식(ADS)은 지난 17일 전,https://nocutnews.co.kr/news/6549835,000660_evt_378,000660_gold_033,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,3,2026-07-18T21:03:00+00:00,2026-07-19T02:37:00+00:00,SU_3a6676da29,3,3,1,3,2026-07-18T21:03:00+00:00,2026-07-19T02:37:00+00:00
1557:000660,1557,000660,2026-07-18T22:05:00+00:00,"삼성, 올해 브랜드 가치 9% 오른 974억달러…글로벌 빅테크 8위 | 연합뉴스",영국 브랜드 파이낸스 조사… SK하이닉스 1계단 상승 28위 기록 한국 브랜드 5개 비중은 1년새 3.9%→3.7%…중국 11.4%→12.6% 삼성이 올해 글로벌 빅테크 기업 가치 평가에서 지난해보다 높아진 가치를 인정받으며...,임성호 기자 구독 구독중 이전 다음 영국 브랜드 파이낸스 조사…SK하이닉스 1계단 상승 28위 기록 한국 브랜드 5개 비중은 1년새 3.9%→3.7%…중국 11.4%→12.6% 이미지 확대 삼성 서초 사옥 [연합뉴스 자료사진] (서울=연합뉴스) 임성호 기자 = 삼성이 올해 글로벌 빅테크 기업 가치 평가에서 지난해보다 높아진 가치를 인정받으며 상위 10위에,https://yna.co.kr/view/AKR20260716193100003?input=1195m,000660_evt_396,000660_gold_034,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
1534:000660,1534,000660,2026-07-18T23:31:00+00:00,"삼성, 글로벌 빅테크 '8위' 찍어…올해 브랜드 가치 9% 올라","국내 테크 브랜드 중 두 번째로 높은 가치를 인정받은 기업은 SK하이닉스 다. SK하이닉스 는 지난해보다 한 계단 올라 28위를 기록했다. 이어 LG가 8계단 내린 44위, 한국 기업으로 분류된 쿠팡이 한 계단 내려간...","산업 한경 PREMIUM9 AI를 넘어서는 성공투자 AI 추천 뉴스 팝업 닫기 삼성, 글로벌 빅테크 '8위' 찍어…올해 브랜드 가치 9% 올라 입력 2026.07.19 08:30 수정 기사 공유 공유 글자크기 조절 프린트 박수빈 기자 구독하기 구글 검색 선호 출처로 추가 Google 검색에서 한국경제 기사를 더 자주 볼 수 있습니다. 브랜드 가치 9% 오른",https://hankyung.com/article/2026071922697,000660_evt_396,000660_gold_034,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
1512:000660,1512,000660,2026-07-19T00:15:00+00:00,"삼성, 올해 브랜드 가치 9% 오른 974억 달러…글로벌 빅테크 8위","국내 테크 브랜드 중 두 번째로 높은 가치를 인정받은 기업은 SK하이닉스 로, 지난해보다 한 계단 오른 28위였습니다. 이어 LG가 8계단 내린 44위였고, 한국 기업으로 분류된 쿠팡이 한 계단 내려간 49위로...","삼성, 올해 브랜드 가치 9% 오른 974억 달러…글로벌 빅테크 8위 박재현 기자 Seoul 작성 2026.07.19 09:15 조회 조회수 이미지 확대하기 ▲ 삼성 서초 사옥 삼성이 올해 글로벌 빅테크 기업 가치 평가에서 지난해보다 높아진 가치를 인정받으며 상위 10위에 들었습니다. 상위 100위 내에 포함된 한국 기업은 삼성을 비롯해 5곳으로 지난해와",https://news.sbs.co.kr/news/endPage.do?cooper=NAVER&news_id=N1008663731&plink=ORI,000660_evt_396,000660_gold_034,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
1168:000660,1168,000660,2026-07-19T07:52:00+00:00,"삼성, 올해 브랜드 가치 9% 오른 974억달러…글로벌 빅테크 8위","가치 1위에 오른 기업은 미국 애플이었고, 마이크로소프트, 구글, 아마존이 각각 그 뒤를 이었습니다. 국내 테크 브랜드 중 두 번째로 높은 가치를 인정받은 기업은 SK하이닉스 로, 지난해보다 한 계단 오른 28위였습니다.","브라우저가 video 태그를 지원하지 않습니다. 죄송하지만 다른 브라우저를 사용하여 주십시오. 브라우저가 오디오 태그를 지원하지 않습니다. 닫기 삼성이 영국 브랜드 평가 업체 '브랜드 파이낸스'가 발표한 올해 글로벌 빅테크 기업 가치 평가에서 세계 8위를 기록했습니다. 한국 기업으로서는 유일하게 10위 안에 들었으며, 금액으로 환산한 삼성의 브랜드 가치는",http://yonhapnewstv.co.kr/news/MYH20260719165126YLb,000660_evt_396,000660_gold_034,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
1552:000660,1552,000660,2026-07-18T22:18:00+00:00,삼성 브랜드 가치 974억달러로 9% 성장…글로벌 테크 브랜드 8위 유지,"국내 기업 가운데서는 SK하이닉스 가 지난해보다 한 계단 상승한 28위에 올라 삼성에 이어 두 번째로 높은 순위를 기록했다. LG는 44위로 지난해보다 8계단 하락했고, 쿠팡은 49위, 네이버는 95위에 이름을 올렸다....",[한국강사신문 한상형 기자] 삼성의 브랜드 가치가 올해 약 9% 상승하며 글로벌 테크 기업 가운데 8위에 이름을 올렸다. 다만 인공지능(AI) 열풍을 등에 업은 엔비디아의 급성장으로 순위는 지난해보다 한 계단 내려갔다. 19일 업계에 따르면 영국 글로벌 브랜드 평가 전문기관 브랜드 파이낸스(Brand Finance)가 발표한 '2026년 글로벌 톱 100,https://lecturernews.com/news/articleView.html?idxno=206625,000660_evt_401,000660_gold_034,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
536:000660,536,000660,2026-07-19T00:56:00+00:00,"삼성, AI 반도체 경쟁력으로 브랜드 가치 974억달러…글로벌 테크 8위",브랜드 가치 9%↑…국내 기업 유일 글로벌 톱10 유지 SK하이닉스 ·쿠팡·네이버 선전…한국 브랜드 가치 세계 3위 AI 반도체가 판도 바꿨다…엔비디아·브로드컴 급부상 서울 서초구 삼성전자 서초사옥. 삼성은 영국...,"삼성, AI 반도체 경쟁력으로 브랜드 가치 974억달러…글로벌 테크 8위 브랜드 가치 9%↑…국내 기업 유일 글로벌 톱10 유지 SK하이닉스·쿠팡·네이버 선전…한국 브랜드 가치 세계 3위 AI 반도체가 판도 바꿨다…엔비디아·브로드컴 급부상 [뉴스투데이=박상미 기자] 삼성이 인공지능(AI) 반도체 경쟁력을 앞세워 글로벌 기술(테크) 브랜드 가치 8위에 올랐다",https://news2day.co.kr/article/20260719500021,000660_evt_401,000660_gold_034,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
455:000660,455,000660,2026-07-19T02:08:00+00:00,"삼성, 글로벌 테크 브랜드 가치 8위","삼성 외 한국의 주요 테크 브랜드로는 SK하이닉스 (28위), LG전자(44위), 네이버(95위)가 있다. 쿠팡(49위)도 한국 기업으로 분류됐다. 이에 한국은 100대 브랜드에 5개사를 올리며 미국(46곳), 중국(25곳), 일본(9곳)에...",삼성이 전 세계 테크(기술)기업 중 8위 수준의 브랜드 가치를 가진 것으로 나타났다. 19일 업계에 따르면 영국 글로벌 브랜드 평가 전문 컨설팅업체 ‘브랜드 파이낸스’는 최근 이 같은 내용의 ‘2026년 톱 100 테크 브랜드’를 발표했다. 삼성전자는 브랜드 가치 974억 1500만 달러(약 145조 원)로 8위를 기록했다. 10위권에 든 유일한 한국 기업,https://sedaily.com/article/20069068?ref=naver,000660_evt_401,000660_gold_034,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
230:000660,230,000660,2026-07-19T06:32:00+00:00,"삼성, 글로벌 테크 브랜드 가치 974억달러로 8위…AI 경쟁 속 톱10 수성","국내 기업 가운데서는 SK하이닉스 가 28위로 지난해보다 한 계단 상승하며 두 번째로 높은 순위를 기록했다. LG는 44위, 쿠팡은 49위에 올랐으며, 네이버는 다섯 계단 상승한 95위를 기록해 100위권에 포함됐다. 이로써...","［뉴시안= 이태영 기자］삼성이 글로벌 테크 브랜드 가치 평가에서 세계 8위에 오르며 국내 기업 가운데 유일하게 톱10에 이름을 올렸다. 브랜드 가치도 지난해보다 약 9% 증가했지만, 인공지능(AI) 산업 성장의 수혜를 입은 엔비디아가 급부상하면서 순위는 한 단계 낮아졌다. 삼성이 글로벌 테크 브랜드 가치 평가에서 세계 8위에 오르며 국내 기업 가운데 유일하",http://newsian.co.kr/news/articleView.html?idxno=92418,000660_evt_401,000660_gold_034,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
